Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
Mitsubishi,Colt,1.3 Invite,2008,102700.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,470000.0,1332.0,95.0,0,5
Mitsubishi,Colt,1.3 Invite,2007,182500.0,Düz,Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,410000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2008,200000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,510000.0,1332.0,95.0,0,6
Mitsubishi,Colt,1.3 Invite,2006,115000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,525000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2008,240000.0,Düz,Benzin,Hatchback/5,Gri (metalik),Önden Çekiş,420000.0,1332.0,95.0,0,10
Mitsubishi,Colt,1.3 Invite,2005,265500.0,Düz,Benzin,Hatchback/5,Yeşil (metalik),Önden Çekiş,305000.0,1332.0,95.0,0,7
Mitsubishi,Colt,1.3 Invite,2008,304000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,399000.0,1332.0,95.0,0,12
Mitsubishi,Colt,1.3 Invite,2008,282000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,430000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2011,195000.0,Düz,Benzin,Hatchback/5,Kahverengi,Önden Çekiş,480000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2007,183000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,350000.0,1332.0,95.0,1,7
Mitsubishi,Colt,1.3 Invite,2011,74000.0,Yarı Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,580000.0,1332.0,95.0,0,4
Mitsubishi,Colt,1.3 Invite,2007,150000.0,Yarı Otomatik,Benzin,Hatchback/3,Gri,Önden Çekiş,480000.0,1332.0,95.0,3,5
Mitsubishi,Colt,1.3 Invite,2006,131000.0,Yarı Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,525000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2009,200000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,450000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2006,304000.0,Düz,Benzin,Hatchback/5,Mavi,Önden Çekiş,335000.0,1332.0,95.0,1,9
Mitsubishi,Colt,1.3 Invite,2010,125500.0,Otomatik,LPG & Benzin,Hatchback/5,Füme,Önden Çekiş,440000.0,1332.0,95.0,3,7
Mitsubishi,Colt,1.3 Invite,2008,178000.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,435000.0,1332.0,95.0,0,5
Mitsubishi,Colt,1.3 Invite,2007,252000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,315000.0,1332.0,95.0,0,9
Mitsubishi,Colt,1.3 Invite,2009,107500.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,475000.0,1332.0,95.0,1,11
Mitsubishi,Colt,1.3 Invite,2005,210000.0,Otomatik,Benzin,Hatchback/5,Bordo,Önden Çekiş,400000.0,1332.0,95.0,0,12
Mitsubishi,Colt,1.3 Invite,2007,150000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,435000.0,1332.0,95.0,1,11
Mitsubishi,Colt,1.5 CZT,2007,47000.0,Düz,Benzin,Hatchback/3,Siyah,Önden Çekiş,667500.0,1468.0,150.0,0,3
Mitsubishi,Colt,1.5 CZT,2006,210000.0,Düz,Benzin,Hatchback/3,Siyah,Önden Çekiş,500000.0,1468.0,150.0,1,4
Mitsubishi,Colt,1.5 DI-D Inform,2006,244000.0,Yarı Otomatik,Dizel,Hatchback/5,Mavi,Önden Çekiş,320000.0,1493.0,95.0,4,9
Mitsubishi,Colt,1.5 DI-D Inform,2006,303000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,Önden Çekiş,310000.0,1493.0,95.0,0,3
Mitsubishi,Colt,1.5 DI-D Inform,2006,199000.0,Yarı Otomatik,Dizel,Hatchback/5,Mavi,Önden Çekiş,449000.0,1493.0,95.0,0,4
Mitsubishi,Colt,1.5 DI-D Inform,2006,367000.0,Düz,Dizel,Hatchback/5,Mavi (metalik),Önden Çekiş,255000.0,1493.0,95.0,4,5
Mitsubishi,Colt,1.5 DI-D Inform,2006,253000.0,Düz,Dizel,Hatchback/5,Mavi (metalik),Önden Çekiş,300000.0,1493.0,95.0,0,0
Mitsubishi,Colt,1.5 DI-D Inform,2008,230000.0,Yarı Otomatik,Dizel,Hatchback/5,Mavi,Önden Çekiş,390000.0,1493.0,95.0,0,0
Mitsubishi,Colt,1.5 DI-D Inform,2006,421000.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,307500.0,1493.0,95.0,0,0
Mitsubishi,Colt,1.5 DI-D Inform,2006,286000.0,Yarı Otomatik,Dizel,Hatchback/5,Füme,Önden Çekiş,360000.0,1493.0,95.0,0,2
Mitsubishi,Colt,1.5 DI-D Inform,2006,260000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),Önden Çekiş,330000.0,1493.0,95.0,0,4
Mitsubishi,Colt,1.5 DI-D Inform,2007,350000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),Önden Çekiş,300000.0,1493.0,95.0,0,4
Mitsubishi,Colt,1.5 DI-D Inform,2007,163500.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,Önden Çekiş,380000.0,1493.0,95.0,0,9
Mitsubishi,Colt,1.5 DI-D Inform,2008,256000.0,Yarı Otomatik,Dizel,Hatchback/5,Mavi,Önden Çekiş,415000.0,1493.0,95.0,0,0
Mitsubishi,Colt,1.5 DI-D Invite,2008,280000.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,320000.0,1493.0,95.0,0,0
Mitsubishi,Colt,1.5 DI-D Invite,2006,311000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,350000.0,1493.0,95.0,1,1
Mitsubishi,Lancer,1.5 GLX,1990,330000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (metalik),Önden Çekiş,165000.0,1500.5,88.0,0,0
Mitsubishi,Lancer,1.5 Inform,2009,267500.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,570000.0,1499.0,109.0,0,3
Mitsubishi,Lancer,1.5 Inform,2008,186000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,575000.0,1499.0,109.0,1,3
Mitsubishi,Lancer,1.5 Inform,2011,256553.0,Düz,Benzin,Sedan,Beyaz,Önden Çekiş,509900.0,1500.5,113.0,0,0
Mitsubishi,Lancer,1.5 Inform,2010,265000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,414999.0,1500.5,113.0,2,11
Mitsubishi,Lancer,1.5 Inform,2009,311000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,616000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Inform,2008,262000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),,600000.0,1500.5,110.0,0,10
Mitsubishi,Lancer,1.5 Inform,2009,254000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,500000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Inform,2009,198000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,485000.0,1499.0,109.0,1,5
Mitsubishi,Lancer,1.5 Inform,2009,354000.0,Otomatik,LPG & Benzin,Sedan,Siyah,Önden Çekiş,480000.0,1499.0,109.0,0,12
Mitsubishi,Lancer,1.5 Inform,2009,210000.0,Düz,LPG & Benzin,Sedan,Gri (metalik),Önden Çekiş,510000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Inform,2009,212000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,635000.0,1499.0,109.0,0,0
Mitsubishi,Colt,1.5 Instyle,2005,227000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,460000.0,1499.0,109.0,0,0
Mitsubishi,Colt,1.5 Instyle,2005,207000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Diğer,Önden Çekiş,430000.0,1499.0,109.0,3,0
Mitsubishi,Colt,1.5 Instyle,2005,250000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Yeşil,Önden Çekiş,429000.0,1499.0,109.0,1,11
Mitsubishi,Colt,1.5 Instyle,2005,246000.0,Yarı Otomatik,Benzin,Hatchback/5,Füme,Önden Çekiş,339000.0,1499.0,109.0,2,3
Mitsubishi,Colt,1.5 Instyle,2005,186000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,450000.0,1499.0,109.0,1,10
Mitsubishi,Colt,1.5 Instyle,2005,288000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,375000.0,1499.0,109.0,2,9
Mitsubishi,Lancer,1.5 Invite,2010,164000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,574000.0,1499.0,109.0,3,8
Mitsubishi,Lancer,1.5 Invite,2009,295000.0,Otomatik,LPG & Benzin,Sedan,Siyah,Önden Çekiş,383500.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Invite,2009,265000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,489999.0,1499.0,109.0,4,3
Mitsubishi,Lancer,1.5 Invite,2009,210000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,465000.0,1499.0,109.0,1,9
Mitsubishi,Lancer,1.5 Invite,2009,93000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,589000.0,1499.0,109.0,0,6
Mitsubishi,Lancer,1.5 Invite,2008,270000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,460000.0,1499.0,109.0,1,1
Mitsubishi,Lancer,1.5 Invite,2010,89000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,685000.0,1499.0,109.0,0,4
Mitsubishi,Lancer,1.5 Invite,2009,320000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,500000.0,1499.0,109.0,2,1
Mitsubishi,Lancer,1.5 Invite,2009,400000.0,Düz,Benzin,Sedan,Kahverengi,Önden Çekiş,550000.0,1499.0,109.0,0,2
Mitsubishi,Lancer,1.5 Invite,2010,222000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,510000.0,1499.0,109.0,0,3
Mitsubishi,Lancer,1.5 Invite,2011,232000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,510000.0,1499.0,109.0,1,2
Mitsubishi,Lancer,1.5 Invite,2010,250000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,550000.0,1499.0,109.0,1,11
Mitsubishi,Lancer,1.5 Invite,2010,160000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,560000.0,1499.0,109.0,2,5
Mitsubishi,Lancer,1.5 Invite,2009,282000.0,Düz,LPG & Benzin,Sedan,Turuncu,,450000.0,1500.5,110.0,1,2
Mitsubishi,Lancer,1.5 Invite,2010,179000.0,Düz,Benzin,Sedan,Gri (metalik),Önden Çekiş,610000.0,1499.0,109.0,4,7
Mitsubishi,Lancer,1.5 Invite,2009,284500.0,Düz,Benzin,Sedan,Beyaz,Önden Çekiş,620000.0,1499.0,109.0,1,9
Mitsubishi,Lancer,1.5 Invite,2011,202000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,510000.0,1499.0,109.0,2,3
Mitsubishi,Lancer,1.5 Invite,2009,300000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,565000.0,1499.0,109.0,1,3
Mitsubishi,Colt,1.5 Invite,2004,257000.0,Düz,Benzin,Hatchback/5,Turkuaz,Önden Çekiş,520000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Invite,2008,389000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,460000.0,1499.0,109.0,2,10
Mitsubishi,Lancer,1.5 Invite,2011,246000.0,Otomatik,LPG & Benzin,Sedan,Siyah,Önden Çekiş,630000.0,1499.0,109.0,0,5
Mitsubishi,Lancer,1.5 Invite,2011,330000.0,Otomatik,LPG & Benzin,Sedan,Gri (metalik),Önden Çekiş,599000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Invite,2009,400000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,440000.0,1499.0,109.0,0,12
Mitsubishi,Lancer,1.5 Invite,2009,182321.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,528000.0,1499.0,109.0,0,12
Mitsubishi,Lancer,1.5 Invite,2010,225000.0,Otomatik,Benzin,Sedan,Gri (Gümüş),Önden Çekiş,580000.0,1499.0,109.0,0,5
Mitsubishi,Colt,1.5 Invite,2006,220000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,390000.0,1499.0,109.0,0,9
Mitsubishi,Colt,1.5 Invite,2004,256000.0,Düz,Benzin,Hatchback/5,Gri (titanyum),Önden Çekiş,540000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Invite,2010,205460.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,660000.0,1499.0,109.0,0,2
Mitsubishi,Lancer,1.5 Invite,2009,320000.0,Düz,LPG & Benzin,Sedan,Füme,Önden Çekiş,560000.0,1499.0,109.0,0,9
Mitsubishi,Lancer,1.5 Invite,2011,233000.0,Düz,LPG & Benzin,Sedan,Siyah,Önden Çekiş,710000.0,1499.0,109.0,0,3
Mitsubishi,Lancer,1.5 Invite,2010,282500.0,Otomatik,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,580000.0,1499.0,109.0,2,4
Mitsubishi,Lancer,1.5 Invite,2010,312000.0,Otomatik,LPG & Benzin,Sedan,Siyah,Önden Çekiş,570000.0,1499.0,109.0,0,0
Mitsubishi,Lancer,1.5 Invite,2009,183000.0,Düz,Benzin,Sedan,Beyaz,Önden Çekiş,570000.0,1499.0,109.0,2,1
Mitsubishi,Lancer,1.5 Invite,2009,271000.0,Düz,Benzin,Sedan,Kırmızı,Önden Çekiş,500000.0,1499.0,109.0,0,11
Mitsubishi,Space Star,1.6,2005,300000.0,Düz,LPG & Benzin,MPV,Gri,Önden Çekiş,259900.0,1500.5,88.0,0,0
Mitsubishi,Space Star,1.6,2004,225000.0,Otomatik,LPG & Benzin,MPV,Bordo,Önden Çekiş,310000.0,1584.0,98.0,0,0
Mitsubishi,Space Star,1.6,2006,290000.0,Otomatik,LPG & Benzin,MPV,Beyaz,Önden Çekiş,299999.0,1584.0,98.0,0,4
Mitsubishi,Space Star,1.6,2004,358000.0,Otomatik,LPG & Benzin,MPV,Gri,Önden Çekiş,284000.0,1584.0,98.0,0,0
Mitsubishi,Space Star,1.6,2004,309000.0,Otomatik,LPG & Benzin,MPV,Mavi (metalik),Önden Çekiş,315000.0,1584.0,98.0,0,0
Mitsubishi,Space Star,1.6,2005,220000.0,Düz,LPG & Benzin,MPV,Lacivert,Önden Çekiş,270000.0,1584.0,98.0,3,7
Mitsubishi,Space Star,1.6,2006,275000.0,Düz,LPG & Benzin,MPV,Beyaz,Önden Çekiş,235000.0,1584.0,98.0,4,8
Mitsubishi,Carisma,1.6 Avance,2001,275000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,300000.0,1597.0,103.0,0,12
Mitsubishi,Carisma,1.6 Avance,2001,311000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,319750.0,1597.0,103.0,3,10
Mitsubishi,Carisma,1.6 Avance,2003,187000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,280000.0,1597.0,103.0,1,10
Mitsubishi,Carisma,1.6 Avance,2001,235000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,240000.0,1597.0,103.0,0,4
Mitsubishi,Carisma,1.6 Avance,2001,312000.0,Otomatik,LPG & Benzin,Hatchback/5,Füme,Önden Çekiş,285000.0,1597.0,103.0,0,11
Mitsubishi,Carisma,1.6 Avance,2001,300536.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,355000.0,1597.0,103.0,0,3
Mitsubishi,Carisma,1.6 Avance,2001,283000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,355000.0,1597.0,103.0,0,0
Mitsubishi,Carisma,1.6 Avance,2001,400000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,220000.0,1597.0,103.0,1,4
Mitsubishi,Carisma,1.6 Avance,2001,303000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,320000.0,1597.0,103.0,0,0
Mitsubishi,Carisma,1.6 Avance,2000,304000.0,Düz,LPG & Benzin,Hatchback/5,Diğer,,245000.0,1500.5,110.0,0,0
Mitsubishi,Carisma,1.6 Avance,2000,430000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,215000.0,1597.0,100.0,0,0
Mitsubishi,Carisma,1.6 Avance,2001,255000.0,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),Önden Çekiş,350000.0,1597.0,103.0,0,8
Mitsubishi,Carisma,1.6 Avance,2001,327000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,280000.0,1597.0,103.0,1,9
Mitsubishi,Carisma,1.6 Avance,2002,245000.0,Düz,LPG & Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,265000.0,1597.0,103.0,0,0
Mitsubishi,Carisma,1.6 Avance,2002,255000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (metalik),Önden Çekiş,285000.0,1597.0,103.0,2,4
Mitsubishi,Carisma,1.6 Avance,2001,282000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,295000.0,1597.0,103.0,0,6
Mitsubishi,Carisma,1.6 Avance,2001,370000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,250000.0,1597.0,103.0,1,12
Mitsubishi,Carisma,1.6 Avance,2002,315000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,325000.0,1597.0,103.0,0,5
Mitsubishi,Carisma,1.6 Avance,2001,290000.0,Düz,LPG & Benzin,Sedan,Gri (metalik),Önden Çekiş,320000.0,1597.0,103.0,2,11
Mitsubishi,Carisma,1.6 Avance,2003,366000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,350000.0,1597.0,103.0,1,0
Mitsubishi,Carisma,1.6 Avance,2003,210000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,400000.0,1597.0,103.0,1,0
Mitsubishi,Carisma,1.6 Avance,2003,351000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,287500.0,1597.0,103.0,0,0
Mitsubishi,Carisma,1.6 Avance,2001,270000.0,Düz,LPG & Benzin,Sedan,Mavi,Önden Çekiş,340000.0,1597.0,103.0,0,0
Mitsubishi,Carisma,1.6 Classic,1999,340000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,235000.0,1597.0,100.0,0,12
Mitsubishi,Carisma,1.6 Comfort,2001,269000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,350000.0,1597.0,103.0,1,2
Mitsubishi,Carisma,1.6 Comfort,2001,231000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,350000.0,1597.0,103.0,0,0
Mitsubishi,Carisma,1.6 Comfort,2001,285000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,249000.0,1597.0,103.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,301000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),,370000.0,1500.5,110.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,352000.0,Otomatik,LPG & Benzin,Sedan,Füme,Önden Çekiş,450000.0,1584.0,98.0,2,2
Mitsubishi,Carisma,1.6 Comfort,2000,268000.0,Otomatik,LPG & Benzin,Sedan,Kırmızı,,230000.0,1500.5,110.0,1,0
Mitsubishi,Lancer,1.6 Comfort,2005,503000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,215000.0,1584.0,98.0,0,0
Mitsubishi,Carisma,1.6 Comfort,2001,215000.0,Düz,LPG & Benzin,Hatchback/5,Bordo,Önden Çekiş,370000.0,1597.0,100.0,0,5
Mitsubishi,Lancer,1.6 Comfort,2006,292000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,370000.0,1500.5,88.0,0,12
Mitsubishi,Carisma,1.6 Comfort,2001,378000.0,Düz,LPG & Benzin,Sedan,Gri,-,350000.0,1700.5,110.0,0,3
Mitsubishi,Carisma,1.6 Comfort,2001,267000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,320000.0,1597.0,103.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,285000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,395000.0,1584.0,98.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,191500.0,Otomatik,LPG & Benzin,Sedan,Gri,,420000.0,1500.5,113.0,2,0
Mitsubishi,Carisma,1.6 Comfort,2001,321000.0,Düz,LPG & Benzin,Sedan,Mavi,Önden Çekiş,308500.0,1597.0,103.0,0,6
Mitsubishi,Carisma,1.6 Comfort,2001,321000.0,Düz,LPG & Benzin,Sedan,Mavi,Önden Çekiş,308500.0,1597.0,103.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,343000.0,Otomatik,LPG & Benzin,Sedan,Füme,Önden Çekiş,385000.0,1584.0,98.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2005,360000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,375000.0,1584.0,98.0,0,3
Mitsubishi,Lancer,1.6 Comfort,2004,334000.0,Düz,LPG & Benzin,Sedan,Füme,Önden Çekiş,279000.0,1299.0,82.0,1,7
Mitsubishi,Lancer,1.6 Comfort,2004,329000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,345000.0,1299.0,82.0,2,3
Mitsubishi,Lancer,1.6 Comfort,2004,350000.0,Otomatik,LPG & Benzin,Sedan,Füme,Önden Çekiş,385000.0,1584.0,98.0,0,0
Mitsubishi,Carisma,1.6 Comfort,2004,389000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,325000.0,1597.0,103.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,320000.0,Düz,LPG & Benzin,Sedan,Füme,Önden Çekiş,316500.0,1299.0,82.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,286000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,290000.0,1584.0,98.0,0,4
Mitsubishi,Carisma,1.6 Comfort,2001,331000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,315000.0,1597.0,103.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,378000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,335000.0,1299.0,82.0,2,1
Mitsubishi,Lancer,1.6 Comfort,2004,325000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,260000.0,1584.0,98.0,4,9
Mitsubishi,Carisma,1.6 Comfort,2003,412000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,360000.0,1597.0,103.0,0,0
Mitsubishi,Lancer,1.6 Comfort,2004,280000.0,Otomatik,Benzin,Sedan,Gri (Gümüş),Önden Çekiş,345000.0,1584.0,98.0,0,4
Mitsubishi,Carisma,1.6 GL,1999,310000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,220000.0,1597.0,100.0,0,0
Mitsubishi,Carisma,1.6 GL,1999,183000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,285000.0,1597.0,90.0,0,6
Mitsubishi,Carisma,1.6 GL,1999,300125.0,Düz,LPG & Benzin,Sedan,Beyaz,,240750.0,1500.5,110.0,0,0
Mitsubishi,Carisma,1.6 GL,1999,292000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,300000.0,1597.0,100.0,0,0
Mitsubishi,Carisma,1.6 GL,1999,250000.0,Düz,LPG & Benzin,Hatchback/5,Lacivert,Önden Çekiş,185000.0,1597.0,90.0,0,12
Mitsubishi,Carisma,1.6 GL,1999,269000.0,Düz,LPG & Benzin,Sedan,Mavi,Önden Çekiş,230000.0,1597.0,90.0,0,0
Mitsubishi,Carisma,1.6 GL,1999,240000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,250000.0,1597.0,90.0,0,0
Mitsubishi,Carisma,1.6 GL,1999,325000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,250000.0,1597.0,90.0,0,6
Mitsubishi,Carisma,1.6 GL,1999,269000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,255000.0,1597.0,90.0,0,5
Mitsubishi,Carisma,1.6 GL,1999,180000.0,Düz,LPG & Benzin,Hatchback/5,Bordo,Önden Çekiş,280000.0,1597.0,90.0,2,7
Mitsubishi,Carisma,1.6 GL,2000,283000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,270000.0,1597.0,90.0,0,6
Mitsubishi,Carisma,1.6 GL,1999,321000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,235000.0,1597.0,90.0,0,12
Mitsubishi,Carisma,1.6 GLX,2000,307000.0,Otomatik,LPG & Benzin,Hatchback/5,Yeşil (metalik),Önden Çekiş,260000.0,1597.0,90.0,0,0
Mitsubishi,Carisma,1.6 GLX,1999,285000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,270000.0,1597.0,90.0,1,0
Mitsubishi,Carisma,1.6 GLX,2000,200000.0,Düz,Benzin,Hatchback/5,Lacivert,Önden Çekiş,235000.0,1597.0,90.0,0,0
Mitsubishi,Carisma,1.6 GLX,1999,249000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,235000.0,1500.5,88.0,0,0
Mitsubishi,Carisma,1.6 GLX,1999,322700.0,Düz,LPG & Benzin,Sedan,Mavi,Önden Çekiş,185000.0,1597.0,90.0,0,12
Mitsubishi,Carisma,1.6 GLX,2000,415000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,215000.0,1597.0,90.0,0,0
Mitsubishi,Carisma,1.6 GLX,1999,337300.0,Otomatik,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,179000.0,1597.0,90.0,0,11
Mitsubishi,Carisma,1.6 GLX,2000,319000.0,Otomatik,LPG & Benzin,Sedan,Gri,Önden Çekiş,322000.0,1500.5,88.0,1,0
Mitsubishi,Carisma,1.6 GLX,2000,310000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,157500.0,1500.5,88.0,0,12
Mitsubishi,Carisma,1.6 GLX,1999,323000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,269000.0,1597.0,90.0,0,12
Mitsubishi,Carisma,1.6 GLX,2000,291151.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,200000.0,1597.0,90.0,0,0
